DATE        ,TIME            ,Steam Pressure Leaving Plant,Steam Flow Leaving the Plant,USU.Outside_Air_Temp ,USU.Facilities_Steam_Pressure 
10/25/2023,2:00:00 AM,89.74,22892.02,46.33,71.40
10/25/2023,1:00:00 AM,89.55,22952.49,47.00,70.99
10/25/2023,12:00:00 AM,89.29,24148.94,47.31,70.34
10/24/2023,11:00:00 PM,89.34,23844.60,48.07,70.47
10/24/2023,10:00:00 PM,89.18,25018.89,49.00,69.91
10/24/2023,9:00:00 PM,89.13,25154.30,49.99,69.05
10/24/2023,8:00:00 PM,88.42,25043.55,51.71,66.96
10/24/2023,7:00:00 PM,78.91,25004.69,53.30,57.58
10/24/2023,6:00:00 PM,90.87,21462.80,54.64,70.75
10/24/2023,5:00:00 PM,85.97,20762.59,55.60,66.34
10/24/2023,4:00:00 PM,92.16,21283.51,56.78,72.48
10/24/2023,3:00:00 PM,90.03,22235.06,57.08,70.33
10/24/2023,2:00:00 PM,90.87,21680.92,58.15,71.63
10/24/2023,1:00:00 PM,89.55,23006.04,56.82,70.68
10/24/2023,12:00:00 PM,89.35,23933.80,53.85,69.18
10/24/2023,11:00:00 AM,89.16,25461.28,48.31,69.28
10/24/2023,10:00:00 AM,88.57,29203.68,44.14,68.83
10/24/2023,9:00:00 AM,88.10,32056.14,43.36,68.33
10/24/2023,8:00:00 AM,88.11,31414.41,44.21,67.82
10/24/2023,7:00:00 AM,88.33,30149.20,45.51,67.64
10/24/2023,6:00:00 AM,89.13,25085.74,46.13,69.21
10/24/2023,5:00:00 AM,87.48,24209.46,47.00,67.89
10/24/2023,4:00:00 AM,80.29,23264.86,47.57,60.78
10/24/2023,3:00:00 AM,88.03,19459.14,49.00,68.75
10/24/2023,2:00:00 AM,95.20,19248.88,49.00,75.55
10/24/2023,1:00:00 AM,93.77,21636.57,48.72,73.57
10/24/2023,12:00:00 AM,84.74,23646.38,48.96,63.78
10/23/2023,11:00:00 PM,82.48,21654.09,50.23,62.22
10/23/2023,10:00:00 PM,96.73,20453.59,52.48,76.87
10/23/2023,9:00:00 PM,91.66,21727.03,53.00,71.43
10/23/2023,8:00:00 PM,88.38,24288.48,54.64,67.28
10/23/2023,7:00:00 PM,79.29,23320.57,58.94,58.73
10/23/2023,6:00:00 PM,89.48,18723.92,60.00,69.99
10/23/2023,5:00:00 PM,90.91,18468.67,60.40,71.56
10/23/2023,4:00:00 PM,89.51,20034.24,60.33,70.03
10/23/2023,3:00:00 PM,90.84,19713.76,59.76,72.03
10/23/2023,2:00:00 PM,89.40,20971.09,60.80,70.22
10/23/2023,1:00:00 PM,88.99,20790.62,60.75,70.08
10/23/2023,12:00:00 PM,90.33,22208.77,56.99,71.40
10/23/2023,11:00:00 AM,89.79,22140.14,54.71,71.35
10/23/2023,10:00:00 AM,89.28,24674.38,50.34,70.62
10/23/2023,9:00:00 AM,88.90,26274.81,47.16,69.78
10/23/2023,8:00:00 AM,88.82,27523.62,47.67,69.05
10/23/2023,7:00:00 AM,88.62,27242.33,49.14,68.28
10/23/2023,6:00:00 AM,94.07,21941.72,50.77,74.87
10/23/2023,5:00:00 AM,94.76,21216.29,51.43,75.78
10/23/2023,4:00:00 AM,87.67,20263.65,53.33,68.81
10/23/2023,3:00:00 AM,89.70,18578.92,54.34,71.13
10/23/2023,2:00:00 AM,88.90,18771.99,54.37,69.33
10/23/2023,1:00:00 AM,89.48,18610.06,53.92,70.10
10/23/2023,12:00:00 AM,89.46,17855.20,56.63,69.38
10/22/2023,11:00:00 PM,90.11,17579.92,57.92,70.01
10/22/2023,10:00:00 PM,89.82,18267.87,58.00,69.96
10/22/2023,9:00:00 PM,90.10,17508.10,58.33,70.43
10/22/2023,8:00:00 PM,90.17,16427.06,58.41,69.68
10/22/2023,7:00:00 PM,90.18,16482.93,59.81,69.43
10/22/2023,6:00:00 PM,90.23,16062.22,62.16,70.63
10/22/2023,5:00:00 PM,90.34,15882.36,63.00,70.78
10/22/2023,4:00:00 PM,90.02,17038.45,63.00,70.68
10/22/2023,3:00:00 PM,90.13,17165.69,62.23,70.78
10/22/2023,2:00:00 PM,90.02,18095.06,62.33,70.11
10/22/2023,1:00:00 PM,90.12,17835.86,60.73,70.97
10/22/2023,12:00:00 PM,91.05,18447.17,57.22,72.02
10/22/2023,11:00:00 AM,89.02,20770.03,54.41,70.24
10/22/2023,10:00:00 AM,91.41,22076.54,48.98,73.29
10/22/2023,9:00:00 AM,89.30,23649.62,48.00,71.22
10/22/2023,8:00:00 AM,89.47,22585.64,48.00,70.92
10/22/2023,7:00:00 AM,88.74,22231.84,48.00,69.67
10/22/2023,6:00:00 AM,90.10,20358.92,49.44,71.17
10/22/2023,5:00:00 AM,91.93,18539.49,50.06,73.17
10/22/2023,4:00:00 AM,99.78,17942.23,51.02,80.83
10/22/2023,3:00:00 AM,88.41,22425.55,52.00,68.92
10/22/2023,2:00:00 AM,74.62,22524.66,52.62,55.01
10/22/2023,1:00:00 AM,87.07,19138.03,53.93,68.23
10/22/2023,12:00:00 AM,89.92,17926.36,55.00,70.85
10/21/2023,11:00:00 PM,90.05,17830.22,55.81,70.83
10/21/2023,10:00:00 PM,90.05,17679.07,56.65,70.83
10/21/2023,9:00:00 PM,90.07,17558.84,57.93,70.27
10/21/2023,8:00:00 PM,90.11,16911.05,58.07,70.01
10/21/2023,7:00:00 PM,90.15,16662.83,61.05,70.30
10/21/2023,6:00:00 PM,90.15,16668.89,63.00,70.23
10/21/2023,5:00:00 PM,90.16,16700.00,63.99,70.36
10/21/2023,4:00:00 PM,90.16,16717.09,63.23,70.25
10/21/2023,3:00:00 PM,90.12,16961.14,62.13,70.38
10/21/2023,2:00:00 PM,90.02,18006.30,62.68,70.86
10/21/2023,1:00:00 PM,91.65,18154.38,61.08,72.28
10/21/2023,12:00:00 PM,90.43,22305.46,58.80,70.69
10/21/2023,11:00:00 AM,89.52,23175.35,55.31,70.06
10/21/2023,10:00:00 AM,89.28,24138.58,49.08,69.88
10/21/2023,9:00:00 AM,88.96,26262.92,46.85,68.96
10/21/2023,8:00:00 AM,89.19,23816.63,47.21,69.43
10/21/2023,7:00:00 AM,77.64,28419.04,48.89,57.43
10/21/2023,6:00:00 AM,74.33,22666.19,49.52,54.29
10/21/2023,5:00:00 AM,78.70,21311.91,49.40,59.08
10/21/2023,4:00:00 AM,84.05,20117.79,49.72,65.15
10/21/2023,3:00:00 AM,90.91,18450.84,50.64,72.21
10/21/2023,2:00:00 AM,96.13,19442.53,51.44,76.21
10/21/2023,1:00:00 AM,76.00,26005.62,52.48,55.28
10/21/2023,12:00:00 AM,72.03,23513.22,54.23,51.26
10/20/2023,11:00:00 PM,72.56,23126.66,55.37,51.91
10/20/2023,10:00:00 PM,70.71,23657.31,57.00,50.00
10/20/2023,9:00:00 PM,71.10,22529.57,58.00,50.19
10/20/2023,8:00:00 PM,69.52,23903.24,58.58,47.72
10/20/2023,7:00:00 PM,63.84,20154.15,60.97,42.74
10/20/2023,6:00:00 PM,95.23,14975.79,61.54,75.34
10/20/2023,5:00:00 PM,93.85,17827.35,61.00,73.20
10/20/2023,4:00:00 PM,89.89,18555.82,61.71,69.85
10/20/2023,3:00:00 PM,92.33,18449.51,62.00,72.12
10/20/2023,2:00:00 PM,68.77,26869.94,62.52,48.57
10/20/2023,1:00:00 PM,80.59,18786.41,60.62,61.18
10/20/2023,12:00:00 PM,92.75,23313.29,57.08,73.05
10/20/2023,11:00:00 AM,89.20,25692.64,53.54,69.42
10/20/2023,10:00:00 AM,88.97,27388.42,47.36,69.38
10/20/2023,9:00:00 AM,88.18,31799.23,46.21,68.65
10/20/2023,8:00:00 AM,88.29,31380.03,46.15,68.68
10/20/2023,7:00:00 AM,83.04,35071.61,47.40,62.54
10/20/2023,6:00:00 AM,68.54,32412.98,47.49,48.05
10/20/2023,5:00:00 AM,80.61,23071.74,48.45,61.81
10/20/2023,4:00:00 AM,89.31,20362.46,49.00,71.42
10/20/2023,3:00:00 AM,89.64,20587.54,49.11,71.93
10/20/2023,2:00:00 AM,89.76,20597.29,50.75,71.56
10/20/2023,1:00:00 AM,88.77,20559.74,51.68,70.52
10/20/2023,12:00:00 AM,88.31,20522.47,53.03,69.96
10/19/2023,11:00:00 PM,90.07,19461.50,54.47,70.81
10/19/2023,10:00:00 PM,86.85,20975.67,56.13,66.58
10/19/2023,9:00:00 PM,83.42,21533.59,57.00,62.69
10/19/2023,8:00:00 PM,84.03,21653.19,57.13,63.31
10/19/2023,7:00:00 PM,89.48,19823.32,60.49,69.56
10/19/2023,6:00:00 PM,90.03,18412.05,62.49,70.18
10/19/2023,5:00:00 PM,90.51,16518.16,63.00,71.10
10/19/2023,4:00:00 PM,117.49,15267.68,63.00,98.74
10/19/2023,3:00:00 PM,108.84,16910.32,62.00,90.33
10/19/2023,2:00:00 PM,93.60,19740.29,61.22,74.20
10/19/2023,1:00:00 PM,95.77,19603.47,60.16,76.98
10/19/2023,12:00:00 PM,94.19,23268.16,56.92,75.24
10/19/2023,11:00:00 AM,89.54,25206.59,53.63,69.70
10/19/2023,10:00:00 AM,89.05,26816.22,47.82,69.22
10/19/2023,9:00:00 AM,88.30,31469.21,45.02,68.54
10/19/2023,8:00:00 AM,88.04,32753.27,45.45,68.56
10/19/2023,7:00:00 AM,88.74,30257.23,46.09,69.43
10/19/2023,6:00:00 AM,89.20,28754.23,47.00,69.35
10/19/2023,5:00:00 AM,75.90,31758.97,47.07,56.43
10/19/2023,4:00:00 AM,57.81,32636.68,48.07,37.80
10/19/2023,3:00:00 AM,65.49,25127.28,49.21,45.61
10/19/2023,2:00:00 AM,77.25,21278.60,50.04,57.44
10/19/2023,1:00:00 AM,90.41,19019.69,51.18,71.42
10/19/2023,12:00:00 AM,89.60,22219.34,52.57,69.60
10/18/2023,11:00:00 PM,82.75,23238.36,53.87,62.02
10/18/2023,10:00:00 PM,81.45,24491.91,54.77,60.67
10/18/2023,9:00:00 PM,74.52,26725.92,54.74,53.18
10/18/2023,8:00:00 PM,73.82,23661.40,55.10,52.02
10/18/2023,7:00:00 PM,94.20,19906.91,58.31,73.03
10/18/2023,6:00:00 PM,83.37,23401.34,61.46,62.32
10/18/2023,5:00:00 PM,97.59,19406.65,62.26,76.97
10/18/2023,4:00:00 PM,63.85,21600.82,62.00,43.39
10/18/2023,3:00:00 PM,90.29,14561.50,60.98,70.86
10/18/2023,2:00:00 PM,90.60,18755.12,60.22,71.51
10/18/2023,1:00:00 PM,94.46,18227.59,59.48,75.14
10/18/2023,12:00:00 PM,92.12,22402.71,56.23,72.26
10/18/2023,11:00:00 AM,90.06,22881.92,52.88,70.53
10/18/2023,10:00:00 AM,89.22,24998.20,46.27,69.97
10/18/2023,9:00:00 AM,88.72,28562.07,45.00,69.57
10/18/2023,8:00:00 AM,85.71,31309.59,45.34,65.57
10/18/2023,7:00:00 AM,70.94,32471.28,46.00,49.77
10/18/2023,6:00:00 AM,74.54,32870.74,45.59,53.44
10/18/2023,5:00:00 AM,69.51,26271.38,47.73,48.79
10/18/2023,4:00:00 AM,78.90,21745.66,49.05,57.58
10/18/2023,3:00:00 AM,83.34,20574.51,50.56,62.52
10/18/2023,2:00:00 AM,89.13,19216.21,51.00,68.64
10/18/2023,1:00:00 AM,89.87,18439.44,51.88,69.31
10/18/2023,12:00:00 AM,90.13,18166.64,52.00,69.60
10/17/2023,11:00:00 PM,81.45,24326.78,52.58,60.38
10/17/2023,10:00:00 PM,65.94,27444.24,54.97,44.23
10/17/2023,9:00:00 PM,66.37,25309.68,56.99,45.10
10/17/2023,8:00:00 PM,83.30,20038.62,57.99,62.72
10/17/2023,7:00:00 PM,90.05,18287.56,60.65,69.34
10/17/2023,6:00:00 PM,89.93,17955.52,62.12,70.02
10/17/2023,5:00:00 PM,90.26,17876.24,62.00,70.45
10/17/2023,4:00:00 PM,89.10,17882.28,62.19,69.43
10/17/2023,3:00:00 PM,95.15,16557.65,62.54,75.59
10/17/2023,2:00:00 PM,97.02,19236.46,64.13,76.93
10/17/2023,1:00:00 PM,76.59,26825.65,60.87,55.65
10/17/2023,12:00:00 PM,86.69,19481.48,59.22,66.69
10/17/2023,11:00:00 AM,90.45,25023.69,55.46,70.83
10/17/2023,10:00:00 AM,88.73,26855.32,49.52,69.26
10/17/2023,9:00:00 AM,88.27,31405.94,45.76,68.96
10/17/2023,8:00:00 AM,87.92,32825.14,46.90,68.13
10/17/2023,7:00:00 AM,88.15,31306.92,47.85,68.42
10/17/2023,6:00:00 AM,88.88,26115.80,47.66,70.36
10/17/2023,5:00:00 AM,91.51,22192.71,48.05,73.15
10/17/2023,4:00:00 AM,84.24,23074.85,49.44,65.93
10/17/2023,3:00:00 AM,83.66,20758.06,50.68,66.00
10/17/2023,2:00:00 AM,94.40,18896.18,51.71,76.32
10/17/2023,1:00:00 AM,95.26,19909.28,52.78,77.29
10/17/2023,12:00:00 AM,92.94,21155.73,54.10,74.35
10/16/2023,11:00:00 PM,87.74,22190.67,55.53,68.58
10/16/2023,10:00:00 PM,82.06,21123.68,55.86,63.07
10/16/2023,9:00:00 PM,95.49,20000.72,55.76,75.92
10/16/2023,8:00:00 PM,85.24,23023.06,56.73,65.12
10/16/2023,7:00:00 PM,89.10,18671.15,61.15,69.60
10/16/2023,6:00:00 PM,90.00,18226.79,62.00,70.36
10/16/2023,5:00:00 PM,90.13,18083.66,62.24,70.43
10/16/2023,4:00:00 PM,88.89,18711.39,62.13,69.77
10/16/2023,3:00:00 PM,90.91,18493.19,60.98,72.13
10/16/2023,2:00:00 PM,94.56,18580.28,60.30,76.21
10/16/2023,1:00:00 PM,97.41,20052.14,58.97,79.35
10/16/2023,12:00:00 PM,90.38,23357.87,55.80,71.21
10/16/2023,11:00:00 AM,89.00,26109.17,52.88,70.16
10/16/2023,10:00:00 AM,88.69,28884.61,46.91,69.73
10/16/2023,9:00:00 AM,87.86,33425.43,45.06,68.71
10/16/2023,8:00:00 AM,87.57,34180.31,45.36,67.26
10/16/2023,7:00:00 AM,87.91,32360.78,46.00,67.37
10/16/2023,6:00:00 AM,86.54,28900.58,46.92,66.94
10/16/2023,5:00:00 AM,81.65,25838.44,47.48,62.97
10/16/2023,4:00:00 AM,87.00,20027.29,48.00,68.86
10/16/2023,3:00:00 AM,96.76,20500.34,48.34,79.18
10/16/2023,2:00:00 AM,93.65,21857.31,49.14,75.92
10/16/2023,1:00:00 AM,94.94,21085.66,50.13,76.53
10/16/2023,12:00:00 AM,88.34,23568.55,51.77,69.53
10/15/2023,11:00:00 PM,78.29,24036.06,52.88,58.94
10/15/2023,10:00:00 PM,78.76,21324.23,54.00,59.20
10/15/2023,9:00:00 PM,81.56,20659.50,53.68,61.68
10/15/2023,8:00:00 PM,81.91,19717.71,53.05,62.71
10/15/2023,7:00:00 PM,88.70,18595.22,54.93,69.94
10/15/2023,6:00:00 PM,90.04,18198.59,57.63,71.45
10/15/2023,5:00:00 PM,90.10,18427.07,59.27,71.62
10/15/2023,4:00:00 PM,87.29,19284.60,58.47,68.66
10/15/2023,3:00:00 PM,95.90,16892.38,58.00,77.83
10/15/2023,2:00:00 PM,99.15,19440.32,58.52,81.57
10/15/2023,1:00:00 PM,95.59,21269.36,56.83,77.86
10/15/2023,12:00:00 PM,89.71,23852.27,52.93,71.59
10/15/2023,11:00:00 AM,89.21,24694.88,50.34,71.63
10/15/2023,10:00:00 AM,89.12,25610.76,43.53,71.93
10/15/2023,9:00:00 AM,88.77,27704.80,41.08,71.75
10/15/2023,8:00:00 AM,88.93,26769.38,41.77,71.71
10/15/2023,7:00:00 AM,88.85,26972.11,42.00,71.62
10/15/2023,6:00:00 AM,89.16,25176.86,42.64,72.02
10/15/2023,5:00:00 AM,89.07,25567.02,43.00,71.57
10/15/2023,4:00:00 AM,89.24,24561.91,43.63,72.03
10/15/2023,3:00:00 AM,89.24,24330.66,44.00,71.62
10/15/2023,2:00:00 AM,89.40,24041.98,44.98,71.47
10/15/2023,1:00:00 AM,89.34,23707.04,46.03,71.10
10/15/2023,12:00:00 AM,89.29,23625.61,47.33,70.48
10/14/2023,11:00:00 PM,88.90,24031.34,48.54,69.49
10/14/2023,10:00:00 PM,70.37,28990.84,49.78,50.86
10/14/2023,9:00:00 PM,69.98,23172.83,50.00,50.35
10/14/2023,8:00:00 PM,85.74,19457.86,50.68,67.12
10/14/2023,7:00:00 PM,96.84,19114.76,52.74,77.88
10/14/2023,6:00:00 PM,90.40,22061.46,55.29,70.84
10/14/2023,5:00:00 PM,80.88,21186.76,55.77,62.31
10/14/2023,4:00:00 PM,89.92,18427.35,55.57,71.88
10/14/2023,3:00:00 PM,96.46,20575.09,54.88,78.91
10/14/2023,2:00:00 PM,89.55,23641.26,54.64,71.82
10/14/2023,1:00:00 PM,89.65,23148.26,53.53,72.13
10/14/2023,12:00:00 PM,89.12,26095.13,48.33,71.95
10/14/2023,11:00:00 AM,88.29,30846.08,43.34,70.90
10/14/2023,10:00:00 AM,88.29,31019.39,43.03,71.18
10/14/2023,9:00:00 AM,88.27,30733.71,42.00,71.12
10/14/2023,8:00:00 AM,88.68,28194.45,42.00,71.26
10/14/2023,7:00:00 AM,88.67,28235.63,41.15,71.29
10/14/2023,6:00:00 AM,88.96,26311.65,42.06,71.28
10/14/2023,5:00:00 AM,89.24,24661.42,43.00,71.43
10/14/2023,4:00:00 AM,85.53,27503.04,43.63,66.73
10/14/2023,3:00:00 AM,79.19,26116.13,44.68,60.47
10/14/2023,2:00:00 AM,82.73,23458.94,45.67,65.12
10/14/2023,1:00:00 AM,97.37,20110.44,46.10,80.44
10/14/2023,12:00:00 AM,93.36,22303.28,47.47,76.22
10/13/2023,11:00:00 PM,89.77,22859.07,48.00,72.19
10/13/2023,10:00:00 PM,89.30,23811.96,48.00,71.71
10/13/2023,9:00:00 PM,89.21,24755.00,48.83,71.35
10/13/2023,8:00:00 PM,89.26,23967.59,50.64,71.33
10/13/2023,7:00:00 PM,89.22,24487.79,53.78,71.33
10/13/2023,6:00:00 PM,89.30,23632.56,53.00,71.44
10/13/2023,5:00:00 PM,89.48,23472.43,53.00,71.60
10/13/2023,4:00:00 PM,89.38,24069.79,53.00,71.63
10/13/2023,3:00:00 PM,92.82,22123.40,54.06,75.58
10/13/2023,2:00:00 PM,91.97,23241.34,54.09,74.08
10/13/2023,1:00:00 PM,89.46,24247.31,52.01,71.77
10/13/2023,12:00:00 PM,89.13,25735.75,50.63,71.40
10/13/2023,11:00:00 AM,88.68,28262.72,46.21,70.18
10/13/2023,10:00:00 AM,87.99,32558.65,41.67,68.63
10/13/2023,9:00:00 AM,87.54,35134.23,42.17,67.46
10/13/2023,8:00:00 AM,87.26,36651.73,38.38,67.62
10/13/2023,7:00:00 AM,86.91,37646.16,38.94,66.73
10/13/2023,6:00:00 AM,87.66,34216.62,38.31,68.50
10/13/2023,5:00:00 AM,88.21,30492.52,40.68,69.77
10/13/2023,4:00:00 AM,89.09,25702.34,42.00,71.19
10/13/2023,3:00:00 AM,89.21,24623.71,42.95,71.14
10/13/2023,2:00:00 AM,89.78,23533.52,43.00,71.83
10/13/2023,1:00:00 AM,89.44,23945.20,43.00,71.06
10/13/2023,12:00:00 AM,89.47,23753.30,43.00,70.68
10/12/2023,11:00:00 PM,89.07,26057.20,43.00,69.74
10/12/2023,10:00:00 PM,88.74,28020.67,43.00,68.96
10/12/2023,9:00:00 PM,88.51,29396.39,43.00,68.52
10/12/2023,8:00:00 PM,88.42,30348.95,n/a                  ,n/a                           
10/12/2023,7:00:00 PM,88.16,31651.06,n/a                  ,n/a                           
10/12/2023,6:00:00 PM,88.18,31125.09,n/a                  ,n/a                           
10/12/2023,5:00:00 PM,88.33,29967.05,47.08,69.31
10/12/2023,4:00:00 PM,88.58,28602.08,47.66,69.37
10/12/2023,3:00:00 PM,88.49,29511.58,46.48,69.92
10/12/2023,2:00:00 PM,88.47,29488.32,48.93,69.75
10/12/2023,1:00:00 PM,88.37,30639.35,46.35,69.46
10/12/2023,12:00:00 PM,88.26,31190.67,42.58,69.41
10/12/2023,11:00:00 AM,87.95,32254.08,40.94,68.73
10/12/2023,10:00:00 AM,87.84,33462.04,43.88,68.83
10/12/2023,9:00:00 AM,72.26,40953.52,42.13,51.99
10/12/2023,8:00:00 AM,80.36,38661.53,41.63,59.78
10/12/2023,7:00:00 AM,72.65,n/a             ,42.90,52.35
10/12/2023,6:00:00 AM,88.32,30525.32,42.60,69.43
10/12/2023,5:00:00 AM,88.74,27456.83,42.13,70.72
10/12/2023,4:00:00 AM,89.08,25599.43,42.45,70.74
10/12/2023,3:00:00 AM,89.27,24325.28,42.05,70.61
10/12/2023,2:00:00 AM,89.20,24646.92,42.64,70.42
10/12/2023,1:00:00 AM,89.26,24442.81,43.00,70.98
10/12/2023,12:00:00 AM,89.17,24981.52,43.43,69.99
10/11/2023,11:00:00 PM,89.00,26457.75,44.00,69.15
10/11/2023,10:00:00 PM,88.78,27727.34,44.00,69.32
10/11/2023,9:00:00 PM,88.69,27963.22,43.97,69.04
10/11/2023,8:00:00 PM,88.83,27317.20,44.99,69.30
10/11/2023,7:00:00 PM,88.85,26935.79,45.86,69.20
10/11/2023,6:00:00 PM,88.87,27251.18,43.43,68.59
10/11/2023,5:00:00 PM,88.80,27336.10,43.18,69.30
10/11/2023,4:00:00 PM,88.81,27395.33,43.18,69.69
10/11/2023,3:00:00 PM,88.53,28917.45,42.74,69.13
10/11/2023,2:00:00 PM,88.69,27476.77,48.59,69.19
10/11/2023,1:00:00 PM,91.90,21959.05,52.21,72.74
10/11/2023,12:00:00 PM,89.42,22910.41,49.35,69.48
10/11/2023,11:00:00 AM,89.59,23896.20,49.37,70.40
10/11/2023,10:00:00 AM,88.72,28109.34,45.25,69.76
10/11/2023,9:00:00 AM,88.73,27956.61,46.58,69.38
10/11/2023,8:00:00 AM,88.70,27855.40,47.37,69.64
10/11/2023,7:00:00 AM,88.60,28230.69,48.70,69.63
10/11/2023,6:00:00 AM,89.91,23129.67,49.41,71.39
10/11/2023,5:00:00 AM,95.49,17678.31,50.00,77.35
10/11/2023,4:00:00 AM,95.93,17124.77,50.00,77.29
10/11/2023,3:00:00 AM,97.31,16413.10,50.73,78.50
10/11/2023,2:00:00 AM,102.19,16552.52,51.42,83.22
10/11/2023,1:00:00 AM,103.14,16353.99,52.97,83.78
10/11/2023,12:00:00 AM,102.67,16727.07,54.21,82.68
10/10/2023,11:00:00 PM,84.53,22428.66,57.18,64.09
10/10/2023,10:00:00 PM,80.70,19559.93,59.98,60.74
10/10/2023,9:00:00 PM,86.67,19054.31,61.00,67.63
10/10/2023,8:00:00 PM,89.01,18472.87,62.46,70.36
10/10/2023,7:00:00 PM,90.01,18114.56,62.88,71.08
10/10/2023,6:00:00 PM,90.12,16907.79,64.52,69.33
10/10/2023,5:00:00 PM,89.91,17103.76,65.61,68.88
10/10/2023,4:00:00 PM,86.17,18870.38,66.20,65.80
10/10/2023,3:00:00 PM,72.05,21984.52,65.68,52.13
10/10/2023,2:00:00 PM,55.64,28389.08,63.99,35.93
10/10/2023,1:00:00 PM,27.19,42761.33,63.57,7.95
10/10/2023,12:00:00 PM,76.08,20302.42,61.09,56.79
10/10/2023,11:00:00 AM,96.10,21683.40,57.87,76.88
10/10/2023,10:00:00 AM,90.70,24481.37,52.02,71.73
10/10/2023,9:00:00 AM,88.81,26449.09,49.68,69.44
10/10/2023,8:00:00 AM,88.96,26295.47,48.25,69.80
10/10/2023,7:00:00 AM,88.63,28200.75,46.56,69.78
10/10/2023,6:00:00 AM,90.46,24233.89,48.74,71.23
10/10/2023,5:00:00 AM,88.17,22392.92,50.56,69.69
10/10/2023,4:00:00 AM,88.38,19067.20,51.48,70.12
10/10/2023,3:00:00 AM,88.76,18984.11,52.37,70.28
10/10/2023,2:00:00 AM,87.03,19310.68,53.00,69.05
10/10/2023,1:00:00 AM,92.81,18253.28,53.78,74.80
10/10/2023,12:00:00 AM,93.69,18107.10,55.22,75.26
10/9/2023,11:00:00 PM,97.75,18296.83,57.44,78.76
10/9/2023,10:00:00 PM,87.93,21545.33,58.94,68.06
10/9/2023,9:00:00 PM,84.17,19793.94,60.00,64.52
10/9/2023,8:00:00 PM,86.25,19256.60,59.97,66.26
10/9/2023,7:00:00 PM,89.85,17500.89,61.00,69.88
10/9/2023,6:00:00 PM,90.14,16654.16,62.22,70.25
10/9/2023,5:00:00 PM,90.13,16937.05,63.00,70.08
10/9/2023,4:00:00 PM,90.11,17261.14,63.00,70.22
10/9/2023,3:00:00 PM,85.63,18124.13,63.86,65.89
10/9/2023,2:00:00 PM,94.07,17247.82,63.33,73.36
10/9/2023,1:00:00 PM,91.91,18288.98,62.25,70.99
10/9/2023,12:00:00 PM,99.34,19264.97,58.79,79.62
10/9/2023,11:00:00 AM,91.19,22298.52,55.42,71.28
10/9/2023,10:00:00 AM,89.34,24910.90,49.27,69.38
10/9/2023,9:00:00 AM,88.49,29507.09,47.00,68.39
10/9/2023,8:00:00 AM,88.62,29488.31,47.00,68.84
10/9/2023,7:00:00 AM,88.34,29777.55,45.64,69.13
10/9/2023,6:00:00 AM,88.95,25547.48,47.91,69.93
10/9/2023,5:00:00 AM,82.90,26636.69,48.00,63.42
10/9/2023,4:00:00 AM,76.43,22880.93,48.98,56.96
10/9/2023,3:00:00 AM,92.18,18569.16,49.61,73.28
10/9/2023,2:00:00 AM,87.45,22402.32,50.62,68.08
10/9/2023,1:00:00 AM,79.19,21048.94,50.60,59.92
10/9/2023,12:00:00 AM,83.39,19724.77,52.73,64.96
10/8/2023,11:00:00 PM,87.79,18905.69,55.42,69.75
10/8/2023,10:00:00 PM,88.16,18602.64,56.73,69.96
10/8/2023,9:00:00 PM,89.05,18194.04,57.92,70.58
10/8/2023,8:00:00 PM,89.13,17078.72,59.66,69.88
10/8/2023,7:00:00 PM,90.24,16170.81,61.42,70.81
10/8/2023,6:00:00 PM,90.23,16385.48,62.32,71.41
10/8/2023,5:00:00 PM,89.91,16781.33,62.47,71.22
10/8/2023,4:00:00 PM,90.13,16644.80,62.63,71.71
10/8/2023,3:00:00 PM,90.33,16479.06,62.70,72.58
10/8/2023,2:00:00 PM,90.00,17479.77,63.34,72.64
10/8/2023,1:00:00 PM,101.24,16018.80,61.86,84.28
10/8/2023,12:00:00 PM,90.95,20282.98,58.67,73.56
10/8/2023,11:00:00 AM,98.36,19600.77,55.41,80.91
10/8/2023,10:00:00 AM,91.59,22663.81,48.73,74.08
10/8/2023,9:00:00 AM,89.12,24694.75,46.00,71.32
10/8/2023,8:00:00 AM,89.06,25105.37,46.21,70.99
10/8/2023,7:00:00 AM,90.65,23918.26,47.10,72.26
10/8/2023,6:00:00 AM,90.83,23142.99,48.08,72.24
10/8/2023,5:00:00 AM,78.39,26169.34,49.00,59.43
10/8/2023,4:00:00 AM,81.65,20025.60,49.67,62.73
10/8/2023,3:00:00 AM,86.96,22710.22,50.19,67.36
10/8/2023,2:00:00 AM,86.50,18564.71,51.71,67.21
10/8/2023,1:00:00 AM,83.31,20090.59,52.78,64.61
10/8/2023,12:00:00 AM,87.72,18884.15,54.18,69.36
10/7/2023,11:00:00 PM,89.83,18255.38,55.03,71.32
10/7/2023,10:00:00 PM,89.43,18248.82,56.14,70.79
10/7/2023,9:00:00 PM,89.43,17404.28,57.55,70.73
10/7/2023,8:00:00 PM,89.94,17336.49,59.88,71.12
10/7/2023,7:00:00 PM,89.55,17428.72,61.00,70.81
10/7/2023,6:00:00 PM,89.95,17416.25,62.26,71.53
10/7/2023,5:00:00 PM,89.37,17421.38,62.69,70.88
10/7/2023,4:00:00 PM,89.90,17833.49,62.00,71.63
10/7/2023,3:00:00 PM,90.06,17017.37,62.00,72.35
10/7/2023,2:00:00 PM,89.97,17914.38,63.33,72.23
